Source,Target,ROR,CI_LOWER,CI_UPPER,N_EXPOSED,PCT_SERIOUS,Weight,Type,severity
LASIX,OPSUMIT,2.658846822991846,1.935693091641156,3.652162865415851,195,73.33333333333333,2.658846822991846,Undirected,mild
DIGOXIN,METOPROLOL,2.658846822991846,1.935693091641156,3.652162865415851,195,73.33333333333333,2.658846822991846,Undirected,mild
ATORVASTATIN,FLUCONAZOLE,2.658846822991846,1.935693091641156,3.652162865415851,195,73.33333333333333,2.658846822991846,Undirected,mild
DIAZEPAM,PANTOPRAZOLE,2.6587160106768115,1.851374837888211,3.818119745805924,150,73.33333333333333,2.6587160106768115,Undirected,mild
LASIX,LT4,2.6587160106768115,1.851374837888211,3.818119745805924,150,73.33333333333333,2.6587160106768115,Undirected,mild
AZITHROMYCIN,OXYGEN,2.6586724111563536,1.81545830427759,3.893528688149444,135,73.33333333333333,2.6586724111563536,Undirected,mild
ETANERCEPT,FOLIC ACID,2.6586724111563536,1.81545830427759,3.893528688149444,135,73.33333333333333,2.6586724111563536,Undirected,mild
IBUPROFEN,LEVETIRACETAM,2.65862881392787,1.7739048488999027,3.984603331250246,120,73.33333333333333,2.65862881392787,Undirected,mild
LT4,MORPHINE,2.65862881392787,1.7739048488999027,3.984603331250246,120,73.33333333333333,2.65862881392787,Undirected,mild
MELATONINA,QUETIAPINE FUMARATE,2.658585218991183,1.7250093250242635,4.097412845312577,105,73.33333333333333,2.658585218991183,Undirected,mild
ALBUTEROL SULFATE,AMITRIPTYLINE HYDROCHLORIDE,2.658585218991183,1.7250093250242635,4.097412845312577,105,73.33333333333333,2.658585218991183,Undirected,mild
DIAZEPAM,ROSUVASTATIN,2.658585218991183,1.7250093250242635,4.097412845312577,105,73.33333333333333,2.658585218991183,Undirected,mild
ALBUTEROL SULFATE,MYCOPHENOLATE MOFETIL,2.658585218991183,1.7250093250242635,4.097412845312577,105,73.33333333333333,2.658585218991183,Undirected,mild
BUPROPION,QUETIAPINE FUMARATE,2.658585218991183,1.7250093250242635,4.097412845312577,105,73.33333333333333,2.658585218991183,Undirected,mild
HYDROMORPHONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE,2.658585218991183,1.7250093250242635,4.097412845312577,105,73.33333333333333,2.658585218991183,Undirected,mild
OXYGEN,SINGULAIR,2.658585218991183,1.7250093250242635,4.097412845312577,105,73.33333333333333,2.658585218991183,Undirected,mild
ACETAMINOPHEN,METOCLOPRAMIDE,2.6575011363660184,2.238389410360538,3.1550865354787168,667,73.31334332833583,2.6575011363660184,Undirected,mild
PANTOPRAZOLE SODIUM,POTASSIUM CHLORIDE,2.657054195174448,2.120451888192162,3.329449272302632,386,73.31606217616581,2.657054195174448,Undirected,mild
MELATONINA,PANTOPRAZOLE,2.656613902451588,2.089764491759386,3.3772214307063955,341,73.31378299120234,2.656613902451588,Undirected,mild
LASIX,OMEPRAZOLE,2.656613902451588,2.089764491759386,3.3772214307063955,341,73.31378299120234,2.656613902451588,Undirected,mild
FUROSEMIDE,PANTOPRAZOLE,2.6557111131799376,2.372227117257745,2.973071787839751,1542,73.28145265888456,2.6557111131799376,Undirected,mild
CHOLECALCIFEROL,TORSEMIDE,2.655647719276134,2.0238036889316033,3.4847573642973413,266,73.30827067669173,2.655647719276134,Undirected,mild
PREGABALIN,TAMSULOSIN,2.654824599512093,1.970547214873975,3.5767189950966487,221,73.30316742081448,2.654824599512093,Undirected,mild
CALCIUM CARBONATE,METFORMIN,2.6536479982281453,1.900215304489883,3.705815694601324,176,73.29545454545455,2.6536479982281453,Undirected,mild
AMLODIPINE,URSADIOL 300 MG ORAL CAPSULE [URSODIOL],2.6536479982281453,1.900215304489883,3.705815694601324,176,73.29545454545455,2.6536479982281453,Undirected,mild
MELATONINA,PANTOPRAZOLE SODIUM,2.6531260935835483,1.8711936545390415,3.761811638992511,161,73.29192546583852,2.6531260935835483,Undirected,mild
LORAZEPAM,SENNOSIDES,2.6531260935835483,1.8711936545390415,3.761811638992511,161,73.29192546583852,2.6531260935835483,Undirected,mild
HYDROCORTISONE,POTASSIUM CHLORIDE,2.6525060781632184,1.8383456018645012,3.827239278379933,146,73.28767123287672,2.6525060781632184,Undirected,mild
FOLIC ACID,MAGNESIUM OXIDE,2.6525060781632184,1.8383456018645012,3.827239278379933,146,73.28767123287672,2.6525060781632184,Undirected,mild
FUROSEMIDE,UPTRAVI,2.651754313200796,1.8007214582068956,3.904990916574671,131,73.2824427480916,2.651754313200796,Undirected,mild
ESCITALOPRAM,LORAZEPAM,2.6511551564510385,1.9821322238367267,3.5459913213922385,232,73.27586206896551,2.6511551564510385,Undirected,mild
FLONASE ALLERGY RELIEF,SODIUM CHLORIDE,2.650819797986089,1.7569982414252796,3.999346974698633,116,73.27586206896551,2.650819797986089,Undirected,mild
PANTOPRAZOLE SODIUM,TAMSULOSIN,2.650819797986089,1.7569982414252796,3.999346974698633,116,73.27586206896551,2.650819797986089,Undirected,mild
"CAVIAR, UNSPECIFIED",FENTANYL,2.649621309165935,1.7052639842011816,4.116953824762152,101,73.26732673267327,2.649621309165935,Undirected,mild
CHOLECALCIFEROL,ENOXAPARIN,2.649621309165935,1.7052639842011816,4.116953824762152,101,73.26732673267327,2.649621309165935,Undirected,mild
LINEZOLID,TACROLIMUS,2.649621309165935,1.7052639842011816,4.116953824762152,101,73.26732673267327,2.649621309165935,Undirected,mild
LORAZEPAM,OXYGEN,2.649621309165935,1.7052639842011816,4.116953824762152,101,73.26732673267327,2.649621309165935,Undirected,mild
LEVOTHYROXINE SODIUM,MYCOPHENOLATE MOFETIL,2.649621309165935,1.7052639842011816,4.116953824762152,101,73.26732673267327,2.649621309165935,Undirected,mild
BUDESONIDE\FORMOTEROL FUMARATE,PANTOPRAZOLE,2.649621309165935,1.7052639842011816,4.116953824762152,101,73.26732673267327,2.649621309165935,Undirected,mild
FOLIC ACID,TOPIRAMATE,2.6491533994503524,1.9162506003852335,3.662367402472563,187,73.2620320855615,2.6491533994503524,Undirected,mild
DICLOFENAC,PANTOPRAZOLE,2.64876568134234,2.0861200045507773,3.363162051728543,344,73.25581395348837,2.64876568134234,Undirected,mild
GEMCITABINE HYDROCHLORIDE,SODIUM CHLORIDE,2.6482692325075643,1.8893577001596673,3.7120180722017415,172,73.25581395348837,2.6482692325075643,Undirected,mild
ACETAMINOPHEN,CARBIDOPA / LEVODOPA,2.6482692325075643,1.8893577001596673,3.7120180722017415,172,73.25581395348837,2.6482692325075643,Undirected,mild
POTASSIUM CHLORIDE,XARELTO,2.6482692325075643,1.8893577001596673,3.7120180722017415,172,73.25581395348837,2.6482692325075643,Undirected,mild
CARVEDILOL,TORSEMIDE,2.6482692325075643,1.8893577001596673,3.7120180722017415,172,73.25581395348837,2.6482692325075643,Undirected,mild
METOPROLOL,PREGABALIN,2.64782721801285,1.9930337841647676,3.5177471812841374,243,73.25102880658436,2.64782721801285,Undirected,mild
OZEMPIC,TRAZODONE,2.647224960832562,1.8591387122217964,3.76937984626234,157,73.24840764331209,2.647224960832562,Undirected,mild
FOLIC ACID,SODIUM BICARBONATE,2.647224960832562,1.8591387122217964,3.76937984626234,157,73.24840764331209,2.647224960832562,Undirected,mild
CERTOLIZUMAB PEGOL,GOLIMUMAB,2.647224960832562,1.8591387122217964,3.76937984626234,157,73.24840764331209,2.647224960832562,Undirected,mild
ACETAMINOPHEN,CHOLECALCIFEROL,2.647187716554807,2.349445760533877,2.9826620917974624,1378,73.22206095791002,2.647187716554807,Undirected,mild
GABAPENTIN,LOPERAMIDE,2.6461745752207904,1.9537151380810351,3.584063892458049,213,73.23943661971832,2.6461745752207904,Undirected,mild
ACETAMINOPHEN,KARDEGIC,2.6456289453487045,2.0197133667295977,3.465517747105142,269,73.23420074349443,2.6456289453487045,Undirected,mild
ACTEMRA,ASCORBIC ACID,2.645171040137841,1.9311201904983004,3.623249275736919,198,73.23232323232324,2.645171040137841,Undirected,mild
FUROSEMIDE,LENALIDOMIDE,2.644430069838657,1.7853720143431009,3.916836568562352,127,73.22834645669292,2.644430069838657,Undirected,mild
METFORMIN,SODIUM CHLORIDE,2.644430069838657,1.7853720143431009,3.916836568562352,127,73.22834645669292,2.644430069838657,Undirected,mild
CALCIUM CARBONATE,ELIQUIS,2.644430069838657,1.7853720143431009,3.916836568562352,127,73.22834645669292,2.644430069838657,Undirected,mild
MOXIFLOXACIN,VANCOMYCIN,2.642491089313947,1.7393069695235357,4.0146789954026705,112,73.21428571428571,2.642491089313947,Undirected,mild
ATORVASTATIN CALCIUM,TYLENOL EXTRA STRENGTH,2.642491089313947,1.7393069695235357,4.0146789954026705,112,73.21428571428571,2.642491089313947,Undirected,mild
AMPHOTERICIN B,PREDNISOLONE,2.642491089313947,1.7393069695235357,4.0146789954026705,112,73.21428571428571,2.642491089313947,Undirected,mild
DOXORUBICIN,PANTOPRAZOLE,2.642491089313947,1.7393069695235357,4.0146789954026705,112,73.21428571428571,2.642491089313947,Undirected,mild
IBUPROFEN,OLANZAPINE,2.6402471788866655,1.9215797385506257,3.627694977090509,194,73.19587628865979,2.6402471788866655,Undirected,mild
HUMALOG,PREDNISONE,2.6390814068370783,1.8107832784850288,3.846264075146614,138,73.18840579710145,2.6390814068370783,Undirected,mild
LASIX,PROTONIX,2.6390814068370783,1.8107832784850288,3.846264075146614,138,73.18840579710145,2.6390814068370783,Undirected,mild
LORAZEPAM,MIRTAZAPINE,2.6390516143746567,2.1568461974895814,3.2290635426113288,481,73.18087318087319,2.6390516143746567,Undirected,mild
FAMOTIDINE,OZEMPIC,2.638654462277197,1.8956217292258064,3.672936042012415,179,73.18435754189943,2.638654462277197,Undirected,mild
FLUOXETINE,PREGABALIN,2.638654462277197,1.8956217292258064,3.672936042012415,179,73.18435754189943,2.638654462277197,Undirected,mild
AMLODIPINE,MYCOPHENOLIC ACID,2.636662758742487,1.769366360243178,3.929084817902877,123,73.17073170731707,2.636662758742487,Undirected,mild
ACTEMRA,PREDNISOLONE,2.636662758742487,1.769366360243178,3.929084817902877,123,73.17073170731707,2.636662758742487,Undirected,mild
AMLODIPINE,HYDRALAZINE,2.6361598143672347,2.052930188103047,3.38508275008905,313,73.1629392971246,2.6361598143672347,Undirected,mild
ACTEMRA,CELEBREX,2.6355538272500767,1.9700151546371305,3.5259342853187245,231,73.16017316017316,2.6355538272500767,Undirected,mild
DOXYCYCLINE HYCLATE,PREDNISONE,2.6355538272500767,1.9700151546371305,3.5259342853187245,231,73.16017316017316,2.6355538272500767,Undirected,mild
AMLODIPINE,MORPHINE,2.635130759564943,1.911762093083464,3.6322061961201126,190,73.15789473684211,2.635130759564943,Undirected,mild
CEFAZOLIN,DEXAMETHASONE,2.6335889265743035,1.720768293896258,4.030636000661306,108,73.14814814814815,2.6335889265743035,Undirected,mild
FAMOTIDINE,MOUNJARO,2.6335889265743035,1.720768293896258,4.030636000661306,108,73.14814814814815,2.6335889265743035,Undirected,mild
ETOPOSIDE,HYDROCORTISONE,2.6335889265743035,1.720768293896258,4.030636000661306,108,73.14814814814815,2.6335889265743035,Undirected,mild
OXYCODONE HYDROCHLORIDE,TYLENOL,2.6335889265743035,1.720768293896258,4.030636000661306,108,73.14814814814815,2.6335889265743035,Undirected,mild
ACETAMINOPHEN,ENOXAPARIN SODIUM,2.633033370894319,2.096038926718476,3.3076030429917074,376,73.13829787234043,2.633033370894319,Undirected,mild
CHOLECALCIFEROL,MELATONINA,2.632945491448395,1.9814071175408845,3.498726687497825,242,73.14049586776859,2.632945491448395,Undirected,mild
LANTUS,LOSARTAN,2.6318108454198055,1.7961842803743404,3.856190259401327,134,73.13432835820896,2.6318108454198055,Undirected,mild
DEXAMETHASONE,PREGABALIN,2.6310917246417973,2.0548513630536647,3.3689267204178575,320,73.125,2.6310917246417973,Undirected,mild
FUROSEMIDE,INSULIN GLARGINE,2.629810228676715,1.901653706377894,3.63678298296775,186,73.11827956989248,2.629810228676715,Undirected,mild
ARIPIPRAZOLE,DIAZEPAM,2.629205634200598,1.9406786896855808,3.56201276576708,212,73.11320754716981,2.629205634200598,Undirected,mild
AMLODIPINE,ONDANSETRON,2.6288696417613613,2.196680285551243,3.1460907801793505,606,73.10231023102311,2.6288696417613613,Undirected,mild
ATORVASTATIN CALCIUM,DAPAGLIFLOZIN,2.6284108422939068,1.7526564131205542,3.941755785201335,119,73.10924369747899,2.6284108422939068,Undirected,mild
FLUOXETINE,METOPROLOL,2.6284108422939068,1.7526564131205542,3.941755785201335,119,73.10924369747899,2.6284108422939068,Undirected,mild
LEFLUNOMIDE,SIMPONI,2.6275927003674795,2.0867870165284432,3.308552020086022,368,73.09782608695652,2.6275927003674795,Undirected,mild
DIGOXIN,POTASSIUM CHLORIDE,2.626922203375776,1.9172371584179315,3.5993044638687186,197,73.09644670050761,2.626922203375776,Undirected,mild
ACYCLOVIR,LEVETIRACETAM,2.6264040926386225,2.011888154575804,3.4286192510951548,275,73.0909090909091,2.6264040926386225,Undirected,mild
ACYCLOVIR,FUROSEMIDE,2.625084750394078,2.1400061516477327,3.220116886788223,468,73.07692307692307,2.625084750394078,Undirected,mild
ATORVASTATIN CALCIUM,TORSEMIDE,2.624568145142841,2.020999021113846,3.4083925209929635,286,73.07692307692307,2.624568145142841,Undirected,mild
FUROSEMIDE,TRAZODONE HYDROCHLORIDE,2.624199342439229,1.8422044217723912,3.738142253633845,156,73.07692307692307,2.624199342439229,Undirected,mild
CARVEDILOL,TACROLIMUS,2.6241256019913677,1.7809909322279691,3.866406644986295,130,73.07692307692307,2.6241256019913677,Undirected,mild
CLOPIDOGREL,EMPAGLIFLOZIN,2.6241256019913677,1.7809909322279691,3.866406644986295,130,73.07692307692307,2.6241256019913677,Undirected,mild
FLUTICASONE PROPIONATE,POTASSIUM CHLORIDE,2.6241256019913677,1.7809909322279691,3.866406644986295,130,73.07692307692307,2.6241256019913677,Undirected,mild
LOSARTAN,TRULICITY,2.6241256019913677,1.7809909322279691,3.866406644986295,130,73.07692307692307,2.6241256019913677,Undirected,mild
METHOTREXATE,SODIUM CHLORIDE,2.6241256019913677,1.7809909322279691,3.866406644986295,130,73.07692307692307,2.6241256019913677,Undirected,mild
PANTOPRAZOLE SODIUM,TOCILIZUMAB,2.624051868238998,1.7013122164640784,4.047257252710123,104,73.07692307692307,2.624051868238998,Undirected,mild
ACETAMINOPHEN,ETORICOXIB,2.624051868238998,1.7013122164640784,4.047257252710123,104,73.07692307692307,2.624051868238998,Undirected,mild
ELEXACAFTOR / IVACAFTOR / TEZACAFTOR,KALYDECO,2.624000958873851,2.205194481865806,3.1223463911197515,646,73.06501547987617,2.624000958873851,Undirected,mild
HYDROCHLOROTHIAZIDE,POTASSIUM CHLORIDE,2.6213009566915098,2.0379069225004183,3.3717038936798716,308,73.05194805194806,2.6213009566915098,Undirected,mild
AZITHROMYCIN,OMEPRAZOLE,2.62092069442119,2.014636953300194,3.4096591324768024,282,73.04964539007092,2.62092069442119,Undirected,mild
ALENDRONATE SODIUM,PANTOPRAZOLE,2.6205217428925156,1.8064034441936752,3.801550659707534,141,73.04964539007092,2.6205217428925156,Undirected,mild
DEXAMETHASONE,SULFAMETHOXAZOLE / TRIMETHOPRIM,2.620465916156833,2.191879946821,3.132854802426116,612,73.0392156862745,2.620465916156833,Undirected,mild
ACTEMRA,HYDROXYCHLOROQUINE,2.619841480637684,2.045773559740539,3.354999555542376,319,73.04075235109718,2.619841480637684,Undirected,mild
CALCIUM,TACROLIMUS,2.6196274231818433,1.7351890133787948,3.954870497320432,115,73.04347826086956,2.6196274231818433,Undirected,mild
PANTOPRAZOLE SODIUM,ZYRTEC,2.6196274231818433,1.7351890133787948,3.954870497320432,115,73.04347826086956,2.6196274231818433,Undirected,mild
ARIPIPRAZOLE,FLUOXETINE,2.6193118650357237,1.9225274883675307,3.568632796060879,204,73.0392156862745,2.6193118650357237,Undirected,mild
ATORVASTATIN,LANTUS,2.618830128444161,2.1105071672753453,3.2495844354325776,419,73.0310262529833,2.618830128444161,Undirected,mild
LOPERAMIDE,METFORMIN,2.6185058042602547,1.8805057341560705,3.6461322730407537,178,73.03370786516854,2.6185058042602547,Undirected,mild
ALLOPURINOL,CALCIUM CARBONATE,2.61744969376686,1.8293767086823876,3.745014827664832,152,73.02631578947368,2.61744969376686,Undirected,mild
FOLIC ACID,PREGABALIN,2.616340071505764,2.189524580969925,3.126356940342938,615,73.00813008130082,2.616340071505764,Undirected,mild
BISOPROLOL,RITUXIMAB,2.6161667322449724,1.897412002466513,3.607191459739979,189,73.01587301587301,2.6161667322449724,Undirected,mild
DEXAMETHASONE,MORPHINE,2.6157193651839616,2.0173334732700936,3.3915997964915237,289,73.01038062283737,2.6157193651839616,Undirected,mild
CARBIDOPA / LEVODOPA,ELIQUIS,2.614800675537697,1.8502872768900505,3.6952005551723217,163,73.00613496932516,2.614800675537697,Undirected,mild
FLUOXETINE,QUETIAPINE,2.614372549561187,2.026069843519821,3.373498623337166,300,73.0,2.614372549561187,Undirected,mild
LASIX,VITAMIN D2,2.613809370331255,1.6808603636292172,4.064584764007529,100,73.0,2.613809370331255,Undirected,mild
AMOXICILLIN / CLAVULANATE,PIPERACILLIN / TAZOBACTAM,2.613809370331255,1.6808603636292172,4.064584764007529,100,73.0,2.613809370331255,Undirected,mild
BETAMETHASONE,FUROSEMIDE,2.613809370331255,1.6808603636292172,4.064584764007529,100,73.0,2.613809370331255,Undirected,mild
CALCIUM CARBONATE / CHOLECALCIFEROL,POTASSIUM CHLORIDE,2.613809370331255,1.6808603636292172,4.064584764007529,100,73.0,2.613809370331255,Undirected,mild
REVLIMID,VALACYCLOVIR HYDROCHLORIDE,2.613809370331255,1.6808603636292172,4.064584764007529,100,73.0,2.613809370331255,Undirected,mild
CICLOBENZAPRINA,METHOCARBAMOL,2.613809370331255,1.6808603636292172,4.064584764007529,100,73.0,2.613809370331255,Undirected,mild
ASCORBIC ACID,DOXYCYCLINE HYCLATE,2.613809370331255,1.6808603636292172,4.064584764007529,100,73.0,2.613809370331255,Undirected,mild
ACETAMINOPHEN,HYDROXYCHLOROQUINE,2.613604946585085,2.121507439100274,3.2198476851492943,448,72.99107142857143,2.613604946585085,Undirected,mild
ARIPIPRAZOLE,PANTOPRAZOLE,2.6129456441509147,1.7919460860236796,3.810095065101762,137,72.99270072992701,2.6129456441509147,Undirected,mild
POTASSIUM,SPIRONOLACTONE,2.6129456441509147,1.7919460860236796,3.810095065101762,137,72.99270072992701,2.6129456441509147,Undirected,mild
BUPRENORPHINE,MIRTAZAPINE,2.6129456441509147,1.7919460860236796,3.810095065101762,137,72.99270072992701,2.6129456441509147,Undirected,mild
HUMIRA,RITUXIMAB,2.6108829097584763,2.0499092819822637,3.3253713363730535,333,72.97297297297297,2.6108829097584763,Undirected,mild
MIRTAZAPINE,RAMIPRIL,2.6105710700842444,1.9412414120575587,3.5106820149367004,222,72.97297297297297,2.6105710700842444,Undirected,mild
FOLIC ACID,URSADIOL 300 MG ORAL CAPSULE [URSODIOL],2.610259351120414,1.716905214548887,3.968450804607629,111,72.97297297297297,2.610259351120414,Undirected,mild
CLOZAPINE,FLUOXETINE,2.610259351120414,1.716905214548887,3.968450804607629,111,72.97297297297297,2.610259351120414,Undirected,mild
DEXAMETHASONE,DIAZEPAM,2.610259351120414,1.716905214548887,3.968450804607629,111,72.97297297297297,2.610259351120414,Undirected,mild
FUROSEMIDE,INSULIN,2.6098736859356353,2.0571639815744134,3.311082984899554,344,72.96511627906976,2.6098736859356353,Undirected,mild
CLOZAPINE,QUETIAPINE,2.609484617656171,2.1086710410645644,3.229242417227125,429,72.96037296037296,2.609484617656171,Undirected,mild
CLONAZEPAM,QUETIAPINE FUMARATE,2.609066879471763,1.9539758493529449,3.483784092731097,233,72.96137339055794,2.609066879471763,Undirected,mild
AMIODARONE,PANTOPRAZOLE,2.609066879471763,1.9539758493529449,3.483784092731097,233,72.96137339055794,2.609066879471763,Undirected,mild
ELIQUIS,MAGNESIUM OXIDE,2.609066879471763,1.9539758493529449,3.483784092731097,233,72.96137339055794,2.609066879471763,Undirected,mild
PANTOPRAZOLE SODIUM,SIMVASTATIN,2.6086734538360714,1.9033548852784017,3.575359089040105,196,72.95918367346938,2.6086734538360714,Undirected,mild
ALBUTEROL SULFATE,TRAZODONE HYDROCHLORIDE,2.6086734538360714,1.9033548852784017,3.575359089040105,196,72.95918367346938,2.6086734538360714,Undirected,mild
METHYLPREDNISOLONE,MIDAZOLAM,2.608145389530758,1.837993451320903,3.7010046842342543,159,72.95597484276729,2.608145389530758,Undirected,mild
ASPIRIN,JANUVIA,2.607702178026908,1.965936139733748,3.458968229866936,244,72.95081967213115,2.607702178026908,Undirected,mild
DEXAMETHASONE,MORPHINE SULFATE,2.607075173127688,1.918487993008324,3.5428113092753013,207,72.94685990338165,2.607075173127688,Undirected,mild
ACETAMINOPHEN,CETIRIZINE,2.606825544396781,2.206875333517728,3.079258404727186,702,72.93447293447294,2.606825544396781,Undirected,mild
BACTRIM,FOLIC ACID,2.606458771661012,1.9771994913596749,3.435984764337972,255,72.94117647058823,2.606458771661012,Undirected,mild
DIAZEPAM,IBUPROFEN,2.606458771661012,1.9771994913596749,3.435984764337972,255,72.94117647058823,2.606458771661012,Undirected,mild
BACTRIM,GABAPENTIN,2.6062207567257776,1.8580070420171024,3.6557378304736066,170,72.94117647058823,2.6062207567257776,Undirected,mild
BISOPROLOL,JARDIANCE,2.605642499213764,1.9325925136891633,3.513090724308243,218,72.93577981651376,2.605642499213764,Undirected,mild
ENBREL,PANTOPRAZOLE,2.604949408057009,1.776912129886152,3.818850299013565,133,72.93233082706767,2.604949408057009,Undirected,mild
LORAZEPAM,PAROXETINE,2.604535488784179,1.8763892493204153,3.615244073047801,181,72.92817679558011,2.604535488784179,Undirected,mild
EPIDIOLEX,ONFI,2.604351392565889,1.9457825969563125,3.48581911800919,229,72.92576419213974,2.604351392565889,Undirected,mild
CARVEDILOL,CLOPIDOGREL,2.604351392565889,1.9457825969563125,3.48581911800919,229,72.92576419213974,2.604351392565889,Undirected,mild
HYDROCORTISONE,METHOTREXATE,2.6040243049544576,2.2257372340805013,3.0466051773604335,790,72.9113924050633,2.6040243049544576,Undirected,mild
HUMIRA,HYDROXYCHLOROQUINE SULFATE,2.603316368509006,2.0074329318118633,3.376080967462221,288,72.91666666666666,2.603316368509006,Undirected,mild
ASCORBIC ACID,CARVEDILOL,2.6029140854509687,1.802295889485833,3.759183925216575,144,72.91666666666666,2.6029140854509687,Undirected,mild
BISOPROLOL FUMARATE,PANTOPRAZOLE,2.602689655796768,2.053924454373594,3.2980733200615355,347,72.91066282420749,2.602689655796768,Undirected,mild
PANTOPRAZOLE,XARELTO,2.6002582886336723,1.991142737251029,3.395709931344662,273,72.89377289377289,2.6002582886336723,Undirected,mild
BREO ELLIPTA,FUROSEMIDE,2.600246144749822,1.697739448070273,3.9825192381383903,107,72.89719626168224,2.600246144749822,Undirected,mild
DIPYRONE,MIRTAZAPINE,2.600246144749822,1.697739448070273,3.9825192381383903,107,72.89719626168224,2.600246144749822,Undirected,mild
PANTOPRAZOLE,POTASSIUM CHLORIDE,2.599991282241295,2.1834490673119515,3.0959983307753216,638,72.88401253918495,2.599991282241295,Undirected,mild
METHOTREXATE,PANTOPRAZOLE SODIUM,2.599862380231008,2.1644809865886723,3.1228199452994057,579,72.88428324697755,2.599862380231008,Undirected,mild
ONDANSETRON,SPIRONOLACTONE,2.599481746509327,1.937384972417692,3.4878485415330944,225,72.88888888888889,2.599481746509327,Undirected,mild
DIPHENHYDRAMINE HYDROCHLORIDE,HYDROCORTISONE,2.598193015070454,1.731410462409028,3.8989061751240217,118,72.88135593220339,2.598193015070454,Undirected,mild
HYDROXYCHLOROQUINE,KORTISON,2.598193015070454,1.731410462409028,3.8989061751240217,118,72.88135593220339,2.598193015070454,Undirected,mild
CALCIUM,CLOPIDOGREL,2.598193015070454,1.731410462409028,3.8989061751240217,118,72.88135593220339,2.598193015070454,Undirected,mild
GLIPIZIDE,TRULICITY,2.598193015070454,1.731410462409028,3.8989061751240217,118,72.88135593220339,2.598193015070454,Undirected,mild
TACROLIMUS,VORICONAZOLE,2.5979880839340574,2.019168725711113,3.342733075407699,306,72.87581699346404,2.5979880839340574,Undirected,mild
OPSUMIT,POTASSIUM CHLORIDE,2.597341153978797,2.0276187190059973,3.327144796463064,317,72.87066246056783,2.597341153978797,Undirected,mild
MORPHINE SULFATE,PANTOPRAZOLE,2.597202795564396,1.883062749912168,3.582176091371433,188,72.87234042553192,2.597202795564396,Undirected,mild
AMOXICILLIN / CLAVULANATE,IBUPROFEN,2.597202795564396,1.883062749912168,3.582176091371433,188,72.87234042553192,2.597202795564396,Undirected,mild
MUCINEX,PREDNISONE,2.5964970228209996,1.7612624233979504,3.827820715388664,129,72.86821705426357,2.5964970228209996,Undirected,mild
DEXAMETHASONE,METHOTREXATE SODIUM,2.5964970228209996,1.7612624233979504,3.827820715388664,129,72.86821705426357,2.5964970228209996,Undirected,mild
QUETIAPINE,VITAMIN D NOS,2.5964970228209996,1.7612624233979504,3.827820715388664,129,72.86821705426357,2.5964970228209996,Undirected,mild
GANCICLOVIR,PREDNISONE,2.5961799741439453,1.899415083343736,3.54854003069233,199,72.8643216080402,2.5961799741439453,Undirected,mild
LAMOTRIGINE,LORAZEPAM,2.596179776798984,2.0433852916774056,3.298521067422907,339,72.86135693215338,2.596179776798984,Undirected,mild
CETIRIZINE HYDROCHLORIDE,ORENCIA,2.5961292090183847,1.9842487252911445,3.3966945695930817,269,72.86245353159852,2.5961292090183847,Undirected,mild
ASPIRIN,LANTUS SOLOSTAR,2.5950735830939045,1.7879829704386692,3.7664826863645104,140,72.85714285714285,2.5950735830939045,Undirected,mild
MERCAPTOPURINE,PEGASPARGASE,2.5950735830939045,1.7879829704386692,3.7664826863645104,140,72.85714285714285,2.5950735830939045,Undirected,mild
LIDOCAINE,LORAZEPAM,2.5950735830939045,1.7879829704386692,3.7664826863645104,140,72.85714285714285,2.5950735830939045,Undirected,mild
CEFTRIAXONE,LEVOFLOXACIN,2.594450233334767,1.9287744839089616,3.489869898946952,221,72.85067873303167,2.594450233334767,Undirected,mild
HUMALOG,PANTOPRAZOLE,2.5938628675399418,1.812096040513829,3.712896240143395,151,72.84768211920529,2.5938628675399418,Undirected,mild
REMODULIN,TYLENOL,2.5938628675399418,1.812096040513829,3.712896240143395,151,72.84768211920529,2.5938628675399418,Undirected,mild
FOLIC ACID,PERPRAZOLE,2.5937573738738036,2.0217892547920737,3.3275363881665365,313,72.84345047923323,2.5937573738738036,Undirected,mild
LOPERAMIDE,PREDNISONE,2.5937132283680473,1.942028288731502,3.4640835821220612,232,72.84482758620689,2.5937132283680473,Undirected,mild
BUPROPION,CLONAZEPAM,2.5937132283680473,1.942028288731502,3.4640835821220612,232,72.84482758620689,2.5937132283680473,Undirected,mild
MYCOPHENOLATE MOFETIL,OXYGEN,2.593045968395506,1.9544652073845343,3.4402696803234956,243,72.8395061728395,2.593045968395506,Undirected,mild
POSACONAZOLE,VENCLEXTA,2.5928213646324187,1.8340091423895368,3.6655883951239527,162,72.8395061728395,2.5928213646324187,Undirected,mild
ALLOPURINOL,MIRTAZAPINE,2.5928213646324187,1.8340091423895368,3.6655883951239527,162,72.8395061728395,2.5928213646324187,Undirected,mild
BISOPROLOL FUMARATE,ENTRESTO,2.592439356394575,1.9661675818633015,3.4181937890636926,254,72.83464566929135,2.592439356394575,Undirected,mild
ALPRAZOLAM,FOLIC ACID,2.591916672170624,1.8540448704211392,3.623446305239671,173,72.83236994219652,2.591916672170624,Undirected,mild
TADALAFIL,WINREVAIR,2.5918858115131247,1.977206465774457,3.3976583509156733,265,72.83018867924528,2.5918858115131247,Undirected,mild
